ymdhm,0
2023-01-01 00:00:00,258.6475537955208
2023-01-01 00:10:00,258.67289212474935
2023-01-01 00:20:00,258.6754432512187
2023-01-01 00:30:00,257.59312254748005
2023-01-01 00:40:00,257.39097603751003
2023-01-01 00:50:00,257.39097603751003
2023-01-01 01:00:00,257.4113648188252
2023-01-01 01:10:00,257.40410591957834
2023-01-01 01:20:00,257.4287600044745
2023-01-01 01:30:00,257.39908517832043
2023-01-01 01:40:00,257.4129019144515
2023-01-01 01:50:00,257.42931677701944
2023-01-01 02:00:00,257.4280443420127
2023-01-01 02:10:00,257.4178444381995
2023-01-01 02:20:00,258.1698885765981
2023-01-01 02:30:00,258.3945166795982
2023-01-01 02:40:00,258.3848995835263
2023-01-01 02:50:00,258.40833341572926
2023-01-01 03:00:00,257.62891710896287
2023-01-01 03:10:00,258.293103019521
2023-01-01 03:20:00,258.4620252256524
2023-01-01 03:30:00,258.40833341572926
2023-01-01 03:40:00,258.40833341572926
2023-01-01 03:50:00,258.40833341572926
2023-01-01 04:00:00,258.44522062161576
2023-01-01 04:10:00,258.42232654998776
2023-01-01 04:20:00,258.4134669079197
2023-01-01 04:30:00,258.29425873935213
2023-01-01 04:40:00,258.29425873935213
2023-01-01 04:50:00,258.38258737390663
2023-01-01 05:00:00,258.4056032852997
2023-01-01 05:10:00,257.6019939404616
2023-01-01 05:20:00,257.40491440395675
2023-01-01 05:30:00,257.4253109914897
2023-01-01 05:40:00,257.38372403604603
2023-01-01 05:50:00,257.4325238265081
2023-01-01 06:00:00,258.20984783835013
2023-01-01 06:10:00,258.40949977670306
2023-01-01 06:20:00,257.65118602769246
2023-01-01 06:30:00,257.4401133569291
2023-01-01 06:40:00,257.401615613524
2023-01-01 06:50:00,257.40336618578874
2023-01-01 07:00:00,257.43607155419124
2023-01-01 07:10:00,257.39374908971683
2023-01-01 07:20:00,257.4016818323998
2023-01-01 07:30:00,258.25044155817056
2023-01-01 07:40:00,257.66184332943595
2023-01-01 07:50:00,257.4507706586726
2023-01-01 08:00:00,257.4507706586726
2023-01-01 08:10:00,257.4685649695174
2023-01-01 08:20:00,257.4431811282516
2023-01-01 08:30:00,257.4507706586726
2023-01-01 08:40:00,258.22624852009886
2023-01-01 08:50:00,257.6822399169689
2023-01-01 09:00:00,257.4507706586726
2023-01-01 09:10:00,257.4367775244141
2023-01-01 09:20:00,257.4609705624858
2023-01-01 09:30:00,257.4507706586726
2023-01-01 09:40:00,257.4666287486956
2023-01-01 09:50:00,257.48702533622856
2023-01-01 10:00:00,257.49036116874356
2023-01-01 10:10:00,258.201233485154
2023-01-01 10:20:00,257.6485837510043
2023-01-01 10:30:00,257.39771717030453
2023-01-01 10:40:00,257.3612153513633
2023-01-01 10:50:00,257.3696276408295
2023-01-01 11:00:00,257.3696276408295
2023-01-01 11:10:00,257.42059328466763
2023-01-01 11:20:00,257.50458551282765
2023-01-01 11:30:00,257.51857864708614
